"daily"
Date,Crop1,Stage1,AbBiom1,Yield1,Evapotranspiration1,Evaporation1,Tra1,Act_ET1,ETa/ETc1,Height1,LAI1,EffRootDep1,Crop2,Stage2,AbBiom2,Yield2,Evapotranspiration2,Evaporation2,Tra2,Act_ET2,ETa/ETc2,Height2,LAI2,EffRootDep2,Mois,N
1997-03-01,wheat/winter wheat,2,971,0,0.9,0,0.43,0.91,1,0.11,1.2875,0.9,wheat/winter wheat,2,971,0,0.9,0,0.43,0.91,1,0.11,1.2875,0.9,0.255294,0.00344647
1997-03-02,wheat/winter wheat,2,1007.5,0,1.2,0.1,0.57,1.33,1,0.12,1.3152,0.9,wheat/winter wheat,2,1007.5,0,1.2,0.1,0.57,1.33,1,0.12,1.3152,0.9,0.241512,0.00329407
1997-03-03,wheat/winter wheat,2,1039.5,0,1.1,0,0.54,1.08,0.98,0.12,1.3465,0.9,wheat/winter wheat,2,1039.5,0,1.1,0,0.54,1.08,0.98,0.12,1.3465,0.9,0.228047,0.00315144
1997-03-04,wheat/winter wheat,2,1068.8,0,0.8,0,0.38,0.76,0.98,0.12,1.3733,0.9,wheat/winter wheat,2,1068.8,0,0.8,0,0.38,0.76,0.98,0.12,1.3733,0.9,0.224743,0.00314012
1997-03-05,wheat/winter wheat,2,1098,0,0.5,0,0.28,0.54,0.98,0.12,1.3976,0.9,wheat/winter wheat,2,1098,0,0.5,0,0.28,0.54,0.98,0.12,1.3976,0.9,0.222976,0.00314626
1997-03-06,wheat/winter wheat,2,1118.1,0,0.4,0,0.18,0.34,0.98,0.13,1.4214,0.9,wheat/winter wheat,2,1118.1,0,0.4,0,0.18,0.34,0.98,0.13,1.4214,0.9,0.221902,0.00315863
1997-03-07,wheat/winter wheat,2,1146.1,0,0.6,0,0.29,0.55,0.98,0.13,1.4375,0.9,wheat/winter wheat,2,1146.1,0,0.6,0,0.29,0.55,0.98,0.13,1.4375,0.9,0.220784,0.00317223
1997-03-08,wheat/winter wheat,2,1173.8,0,0.5,0,0.28,0.54,0.98,0.13,1.4597,0.9,wheat/winter wheat,2,1173.8,0,0.5,0,0.28,0.54,0.98,0.13,1.4597,0.9,0.219816,0.00318703
1997-03-09,wheat/winter wheat,2,1202.7,0,0.5,0,0.24,0.45,0.98,0.13,1.4812,0.9,wheat/winter wheat,2,1202.7,0,0.5,0,0.24,0.45,0.98,0.13,1.4812,0.9,0.219034,0.00320297
1997-03-10,wheat/winter wheat,2,1230.2,0,0.5,0,0.28,0.51,0.98,0.14,1.5032,0.9,wheat/winter wheat,2,1230.2,0,0.5,0,0.28,0.51,0.98,0.14,1.5032,0.9,0.218236,0.00321915
1997-03-11,wheat/winter wheat,2,1262.6,0,0.7,0,0.38,0.69,0.98,0.14,1.5239,0.9,wheat/winter wheat,2,1262.6,0,0.7,0,0.38,0.69,0.98,0.14,1.5239,0.9,0.217249,0.00323518
1997-03-12,wheat/winter wheat,2,1281.6,0,0.3,0,0.15,0.27,0.98,0.14,1.5479,0.9,wheat/winter wheat,2,1281.6,0,0.3,0,0.15,0.27,0.98,0.14,1.5479,0.9,0.216826,0.00325378
1997-03-13,wheat/winter wheat,2,1299.5,0,0.2,0,0.11,0.2,0.98,0.14,1.5617,0.9,wheat/winter wheat,2,1299.5,0,0.2,0,0.11,0.2,0.98,0.14,1.5617,0.9,0.216511,0.00327246
1997-03-14,wheat/winter wheat,2,1321.5,0,0.6,0,0.32,0.58,0.98,0.15,1.5746,1,wheat/winter wheat,2,1321.5,0,0.6,0,0.32,0.58,0.98,0.15,1.5746,1,0.215736,0.00328904
1997-03-15,wheat/winter wheat,2,1342.9,0,0.1,0.2,0.04,0.28,0.98,0.15,1.5899,1,wheat/winter wheat,2,1342.9,0,0.1,0.2,0.04,0.28,0.98,0.15,1.5899,1,0.219343,0.00330952
1997-03-16,wheat/winter wheat,2,1367.3,0,0.7,0,0.36,0.65,0.98,0.15,1.6043,1,wheat/winter wheat,2,1367.3,0,0.7,0,0.36,0.65,0.98,0.15,1.6043,1,0.218509,0.0033256
1997-03-17,wheat/winter wheat,2,1387.3,0,0.3,0.2,0.16,0.37,0.74,0.15,1.6207,1,wheat/winter wheat,2,1387.3,0,0.3,0.2,0.16,0.37,0.74,0.15,1.6207,1,0.218791,0.00334289
1997-03-18,wheat/winter wheat,2,1409,0,0.7,0,0.38,0.38,0.56,0.15,1.6342,1,wheat/winter wheat,2,1409,0,0.7,0,0.38,0.38,0.56,0.15,1.6342,1,0.218307,0.00335497
1997-03-19,wheat/winter wheat,2,1408.4,0,0,0,0,0,1,0.15,1.6487,1,wheat/winter wheat,2,1408.4,0,0,0,0,0,1,0.15,1.6487,1,0.22476,0.00337011
1997-03-20,wheat/winter wheat,2,1407.9,0,0,0,0,0.02,1,0.15,1.6482,1,wheat/winter wheat,2,1407.9,0,0,0,0,0.02,1,0.15,1.6482,1,0.224745,0.00338384
1997-03-21,wheat/winter wheat,2,1407.4,0,0,0,0,0.02,1,0.15,1.6477,1,wheat/winter wheat,2,1407.4,0,0,0,0,0.02,1,0.15,1.6477,1,0.224732,0.00339697
1997-03-22,wheat/winter wheat,2,1427.3,0,0.2,0.2,0.09,0.3,0.81,0.15,1.6472,1,wheat/winter wheat,2,1427.3,0,0.2,0.2,0.09,0.3,0.81,0.15,1.6472,1,0.224688,0.00340856
1997-03-23,wheat/winter wheat,2,1448.9,0,0.5,0,0.3,0.3,0.56,0.15,1.6606,1,wheat/winter wheat,2,1448.9,0,0.5,0,0.3,0.3,0.56,0.15,1.6606,1,0.224307,0.00341718
1997-03-24,wheat/winter wheat,2,1473.6,0,0.8,0,0.46,0.46,0.57,0.15,1.6751,1,wheat/winter wheat,2,1473.6,0,0.8,0,0.46,0.46,0.57,0.15,1.6751,1,0.223733,0.00342356
1997-03-25,wheat/winter wheat,2,1498.8,0,0.9,0,0.49,0.79,0.93,0.15,1.6916,1,wheat/winter wheat,2,1498.8,0,0.9,0,0.49,0.79,0.93,0.15,1.6916,1,0.22276,0.0034296
1997-03-26,wheat/winter wheat,2,1528,0,0.7,0.2,0.43,0.89,0.92,0.16,1.7085,1,wheat/winter wheat,2,1528,0,0.7,0.2,0.43,0.89,0.92,0.16,1.7085,1,0.222782,0.00343704
1997-03-27,wheat/winter wheat,2,1562.9,0,1.6,0.2,0.95,1.79,0.97,0.16,1.7276,1,wheat/winter wheat,2,1562.9,0,1.6,0.2,0.95,1.79,0.97,0.16,1.7276,1,0.220827,0.00343933
1997-03-28,wheat/winter wheat,2,1588.4,0,0.4,0.2,0.26,0.68,0.99,0.17,1.7497,1,wheat/winter wheat,2,1588.4,0,0.4,0.2,0.26,0.68,0.99,0.17,1.7497,1,0.231694,0.0034446
1997-03-29,wheat/winter wheat,2,1610.6,0,0.7,0,0.4,0.67,0.99,0.17,1.7654,1,wheat/winter wheat,2,1610.6,0,0.7,0,0.4,0.67,0.99,0.17,1.7654,1,0.229426,0.00343772
1997-03-30,wheat/winter wheat,2,1640.5,0,0.9,0,0.53,0.89,0.99,0.17,1.7789,1,wheat/winter wheat,2,1640.5,0,0.9,0,0.53,0.89,0.99,0.17,1.7789,1,0.227181,0.00343358
1997-03-31,wheat/winter wheat,2,1674.7,0,1.3,0,0.77,1.28,0.99,0.18,1.7969,1,wheat/winter wheat,2,1674.7,0,1.3,0,0.77,1.28,0.99,0.18,1.7969,1,0.224857,0.00343291
1997-04-01,wheat/winter wheat,2,1712.9,0,1.7,0,1.03,1.71,0.99,0.18,1.8166,1,wheat/winter wheat,2,1712.9,0,1.7,0,1.03,1.71,0.99,0.18,1.8166,1,0.222275,0.00343435
1997-04-02,wheat/winter wheat,2,1739.7,0,1,0,0.58,0.96,0.99,0.19,1.8377,1,wheat/winter wheat,2,1739.7,0,1,0,0.58,0.96,0.99,0.19,1.8377,1,0.220805,0.00344485
1997-04-03,wheat/winter wheat,2,1767.2,0,0.7,0.3,0.43,0.95,0.95,0.19,1.852,1,wheat/winter wheat,2,1767.2,0,0.7,0.3,0.43,0.95,0.95,0.19,1.852,1,0.223187,0.00345924
1997-04-04,wheat/winter wheat,2,1792.9,0,1,0,0.63,0.97,0.93,0.2,1.8662,1,wheat/winter wheat,2,1792.9,0,1,0,0.63,0.97,0.93,0.2,1.8662,1,0.221858,0.0034719
1997-04-05,wheat/winter wheat,2,1811.5,0,0,0.3,0.01,0.31,1,0.2,1.8793,1.1,wheat/winter wheat,2,1811.5,0,0,0.3,0.01,0.31,1,0.2,1.8793,1.1,0.232228,0.00348056
1997-04-06,wheat/winter wheat,2,1832.7,0,0.4,0.3,0.24,0.54,0.78,0.2,1.8886,1.1,wheat/winter wheat,2,1832.7,0,0.4,0.3,0.24,0.54,0.78,0.2,1.8886,1.1,0.231638,0.00346753
1997-04-07,wheat/winter wheat,2,1856.9,0,1.2,0,0.73,1.18,0.99,0.2,1.8993,1.1,wheat/winter wheat,2,1856.9,0,1.2,0,0.73,1.18,0.99,0.2,1.8993,1.1,0.228436,0.00345478
1997-04-08,wheat/winter wheat,2,1879.2,0,1.1,0,0.67,1.08,0.99,0.2,1.9114,1.1,wheat/winter wheat,2,1879.2,0,1.1,0,0.67,1.08,0.99,0.2,1.9114,1.1,0.226099,0.0034509
1997-04-09,wheat/winter wheat,2,1902.8,0,1.4,0,0.87,1.4,0.99,0.21,1.9225,1.1,wheat/winter wheat,2,1902.8,0,1.4,0,0.87,1.4,0.99,0.21,1.9225,1.1,0.223768,0.00344964
1997-04-10,wheat/winter wheat,2,1932,0,1.7,0,1.08,1.72,0.99,0.21,1.9338,1.1,wheat/winter wheat,2,1932,0,1.7,0,1.08,1.72,0.99,0.21,1.9338,1.1,0.221281,0.00344955
1997-04-11,wheat/winter wheat,3,1956.5,0,1,0.3,0.62,1.33,0.99,0.22,1.9471,1.1,wheat/winter wheat,3,1956.5,0,1,0.3,0.62,1.33,0.99,0.22,1.9471,1.1,0.220795,0.00345755
1997-04-12,wheat/winter wheat,3,1979.1,0,1.1,0,0.7,1.1,0.99,0.22,1.9582,1.1,wheat/winter wheat,3,1979.1,0,1.1,0,0.7,1.1,0.99,0.22,1.9582,1.1,0.219296,0.00346538
1997-04-13,wheat/winter wheat,3,2003.7,0,1.3,0,0.81,1.28,0.99,0.22,1.9683,1.1,wheat/winter wheat,3,2003.7,0,1.3,0,0.81,1.28,0.99,0.22,1.9683,1.1,0.217633,0.00347206
1997-04-14,wheat/winter wheat,3,2023.4,0,0.3,0.4,0.17,0.63,0.99,0.23,1.9794,1.1,wheat/winter wheat,3,2023.4,0,0.3,0.4,0.17,0.63,0.99,0.23,1.9794,1.1,0.218417,0.00348786
1997-04-15,wheat/winter wheat,3,2044.3,0,0.7,0.4,0.41,1,0.99,0.23,1.9882,1.1,wheat/winter wheat,3,2044.3,0,0.7,0.4,0.41,1,0.99,0.23,1.9882,1.1,0.218636,0.0035004
1997-04-16,wheat/winter wheat,3,2068.2,0,1.4,0,0.87,1.36,0.99,0.23,1.9976,1.1,wheat/winter wheat,3,2068.2,0,1.4,0,0.87,1.36,0.99,0.23,1.9976,1.1,0.216948,0.00350682
1997-04-17,wheat/winter wheat,3,2092.1,0,1.7,0,1.08,1.69,0.99,0.23,2.0083,1.1,wheat/winter wheat,3,2092.1,0,1.7,0,1.08,1.69,0.99,0.23,2.0083,1.1,0.214877,0.0035108
1997-04-18,wheat/winter wheat,3,2111.8,0,0.8,0.1,0.5,0.87,0.99,0.24,2.019,1.1,wheat/winter wheat,3,2111.8,0,0.8,0.1,0.5,0.87,0.99,0.24,2.019,1.1,0.213925,0.00352327
1997-04-19,wheat/winter wheat,3,2134.6,0,1.2,0,0.77,1.19,0.98,0.24,2.0278,1.1,wheat/winter wheat,3,2134.6,0,1.2,0,0.77,1.19,0.98,0.24,2.0278,1.1,0.212471,0.00353169
1997-04-20,wheat/winter wheat,3,2156.1,0,1.2,0,0.78,1.21,0.98,0.24,2.0379,1.1,wheat/winter wheat,3,2156.1,0,1.2,0,0.78,1.21,0.98,0.24,2.0379,1.1,0.211004,0.00339842
1997-04-21,wheat/winter wheat,3,2184.6,0,1.6,0,1.01,1.54,0.98,0.24,2.0476,1.1,wheat/winter wheat,3,2184.6,0,1.6,0,1.01,1.54,0.98,0.24,2.0476,1.1,0.209127,0.00340463
1997-04-22,wheat/winter wheat,3,2213.3,0,1.6,0,1.03,1.57,0.98,0.25,2.0603,1.1,wheat/winter wheat,3,2213.3,0,1.6,0,1.03,1.57,0.98,0.25,2.0603,1.1,0.207225,0.00341036
1997-04-23,wheat/winter wheat,3,2243.9,0,1.8,0,1.19,1.8,0.98,0.25,2.073,1.1,wheat/winter wheat,3,2243.9,0,1.8,0,1.19,1.8,0.98,0.25,2.073,1.1,0.205041,0.00341384
1997-04-24,wheat/winter wheat,3,2284,0,3.4,0,2.22,3.35,0.98,0.26,2.0867,1.2,wheat/winter wheat,3,2284,0,3.4,0,2.22,3.35,0.98,0.26,2.0867,1.2,0.201014,0.00340375
1997-04-25,wheat/winter wheat,3,2318.8,0,2.1,0,1.34,2.01,0.97,0.27,2.1044,1.2,wheat/winter wheat,3,2318.8,0,2.1,0,1.34,2.01,0.97,0.27,2.1044,1.2,0.198602,0.00340616
1997-04-26,wheat/winter wheat,3,2355.3,0,2.4,0,1.58,2.35,0.97,0.28,2.1198,1.2,wheat/winter wheat,3,2355.3,0,2.4,0,1.58,2.35,0.97,0.28,2.1198,1.2,0.195782,0.00331897
1997-04-27,wheat/winter wheat,3,2398.1,0,3.3,0,2.16,3.2,0.97,0.29,2.136,1.2,wheat/winter wheat,3,2398.1,0,3.3,0,2.16,3.2,0.97,0.29,2.136,1.2,0.191951,0.00327947
1997-04-28,wheat/winter wheat,3,2431.1,0,0.6,0.5,0.42,1.08,0.96,0.3,2.1548,1.2,wheat/winter wheat,3,2431.1,0,0.6,0.5,0.42,1.08,0.96,0.3,2.1548,1.2,0.202391,0.00330174
1997-04-29,wheat/winter wheat,3,2465.2,0,0.6,0.5,0.39,1.06,0.97,0.31,2.1693,1.2,wheat/winter wheat,3,2465.2,0,0.6,0.5,0.39,1.06,0.97,0.31,2.1693,1.2,0.204843,0.00332587
1997-04-30,wheat/winter wheat,3,2492,0,0,0.4,0,0.43,1,0.32,2.1841,1.2,wheat/winter wheat,3,2492,0,0,0.4,0,0.43,1,0.32,2.1841,1.2,0.211555,0.00335
1997-05-01,wheat/winter wheat,3,2522.3,0,0.9,0.1,0.58,0.9,0.93,0.33,2.1958,1.2,wheat/winter wheat,3,2522.3,0,0.9,0.1,0.58,0.9,0.93,0.33,2.1958,1.2,0.210596,0.00336736
1997-05-02,wheat/winter wheat,3,2566.5,0,3.1,0,2.06,3.02,0.98,0.35,2.209,1.3,wheat/winter wheat,3,2566.5,0,3.1,0,2.06,3.02,0.98,0.35,2.209,1.3,0.20699,0.00336747
1997-05-03,wheat/winter wheat,3,2613.5,0,3.2,0,2.13,3.1,0.98,0.36,2.2281,1.3,wheat/winter wheat,3,2613.5,0,3.2,0,2.13,3.1,0.98,0.36,2.2281,1.3,0.203295,0.00336842
1997-05-04,wheat/winter wheat,3,2660.9,0,3.2,0,2.16,3.12,0.97,0.38,2.2484,1.3,wheat/winter wheat,3,2660.9,0,3.2,0,2.16,3.12,0.97,0.38,2.2484,1.3,0.199569,0.00336742
1997-05-05,wheat/winter wheat,3,2695.1,0,1.2,0.7,0.82,1.79,0.95,0.39,2.2688,1.3,wheat/winter wheat,3,2695.1,0,1.2,0.7,0.82,1.79,0.95,0.39,2.2688,1.3,0.201144,0.00339142
1997-05-06,wheat/winter wheat,3,2736.3,0,2.4,0.7,1.61,2.88,0.94,0.41,2.2834,1.3,wheat/winter wheat,3,2736.3,0,2.4,0.7,1.61,2.88,0.94,0.41,2.2834,1.3,0.216928,0.00336121
1997-05-07,wheat/winter wheat,3,2774.1,0,2.1,0.1,1.44,2.18,0.99,0.42,2.3009,1.3,wheat/winter wheat,3,2774.1,0,2.1,0.1,1.44,2.18,0.99,0.42,2.3009,1.3,0.214447,0.00338393
1997-05-08,wheat/winter wheat,3,2810.9,0,1.7,0,1.15,1.66,0.99,0.43,2.317,1.3,wheat/winter wheat,3,2810.9,0,1.7,0,1.15,1.66,0.99,0.43,2.317,1.3,0.21247,0.00340864
1997-05-09,wheat/winter wheat,3,2852.2,0,2.7,0,1.83,2.62,0.99,0.44,2.3326,1.3,wheat/winter wheat,3,2852.2,0,2.7,0,1.83,2.62,0.99,0.44,2.3326,1.3,0.20934,0.00342449
1997-05-10,wheat/winter wheat,3,2892.8,0,2,0.8,1.42,2.81,0.99,0.46,2.35,1.3,wheat/winter wheat,3,2892.8,0,2,0.8,1.42,2.81,0.99,0.46,2.35,1.3,0.209695,0.00343448
1997-05-11,wheat/winter wheat,3,2944.4,0,4.4,0,3.04,4.33,0.99,0.48,2.3671,1.3,wheat/winter wheat,3,2944.4,0,4.4,0,3.04,4.33,0.99,0.48,2.3671,1.3,0.204528,0.00343336
1997-05-12,wheat/winter wheat,3,2988.9,0,3.6,0,2.53,3.58,0.99,0.5,2.3887,1.3,wheat/winter wheat,3,2988.9,0,3.6,0,2.53,3.58,0.99,0.5,2.3887,1.3,0.200263,0.00340914
1997-05-13,wheat/winter wheat,3,3034.1,0,3,0,2.13,3,0.98,0.52,2.4072,1.3,wheat/winter wheat,3,3034.1,0,3,0,2.13,3,0.98,0.52,2.4072,1.3,0.196693,0.00342456
1997-05-14,wheat/winter wheat,3,3081.9,0,2.9,0.9,2.01,3.7,0.97,0.54,2.4259,1.3,wheat/winter wheat,3,3081.9,0,2.9,0.9,2.01,3.7,0.97,0.54,2.4259,1.3,0.204737,0.00342877
1997-05-15,wheat/winter wheat,3,3123.3,0,3,0,2.12,2.92,0.97,0.56,2.4456,1.3,wheat/winter wheat,3,3123.3,0,3,0,2.12,2.92,0.97,0.56,2.4456,1.3,0.201263,0.00343656
1997-05-16,wheat/winter wheat,3,3176.5,0,5.6,0,3.95,5.4,0.97,0.58,2.4625,1.3,wheat/winter wheat,3,3176.5,0,5.6,0,3.95,5.4,0.97,0.58,2.4625,1.3,0.19483,0.00343717
1997-05-17,wheat/winter wheat,3,3231.9,0,6.1,0,4.37,6.05,0.99,0.6,2.4842,1.3,wheat/winter wheat,3,3231.9,0,6.1,0,4.37,6.05,0.99,0.6,2.4842,1.3,0.187623,0.00329235
1997-05-18,wheat/winter wheat,3,3293.9,0,5.6,0,3.97,5.45,0.98,0.62,2.5065,1.3,wheat/winter wheat,3,3293.9,0,5.6,0,3.97,5.45,0.98,0.62,2.5065,1.3,0.181135,0.00329438
1997-05-19,wheat/winter wheat,3,3341.4,0,1.2,1.1,0.89,2.28,0.96,0.64,2.5314,1.3,wheat/winter wheat,3,3341.4,0,1.2,1.1,0.89,2.28,0.96,0.64,2.5314,1.3,0.187358,0.00315178
1997-05-20,wheat/winter wheat,3,3391.9,0,0.8,1.2,0.55,1.88,0.97,0.65,2.5504,1.3,wheat/winter wheat,3,3391.9,0,0.8,1.2,0.55,1.88,0.97,0.65,2.5504,1.3,0.19243,0.00316349
1997-05-21,wheat/winter wheat,3,3451.4,0,1.3,1.2,0.92,2.39,0.97,0.66,2.5705,1.3,wheat/winter wheat,3,3451.4,0,1.3,1.2,0.92,2.39,0.97,0.66,2.5705,1.3,0.207643,0.00320918
1997-05-22,wheat/winter wheat,3,3492.8,0,0.1,0.9,0.08,1.01,1,0.67,2.594,1.3,wheat/winter wheat,3,3492.8,0,0.1,0.9,0.08,1.01,1,0.67,2.594,1.3,0.20751,0.00326306
1997-05-23,wheat/winter wheat,3,3539.8,0,0.8,1.1,0.56,1.86,1,0.68,2.6104,1.3,wheat/winter wheat,3,3539.8,0,0.8,1.1,0.56,1.86,1,0.68,2.6104,1.3,0.206607,0.00330842
1997-05-24,wheat/winter wheat,3,3598,0,3.4,0,2.47,3.34,0.99,0.68,2.6289,1.3,wheat/winter wheat,3,3598,0,3.4,0,2.47,3.34,0.99,0.68,2.6289,1.3,0.202629,0.00332994
1997-05-25,wheat/winter wheat,3,3666.3,0,4.2,0,3.09,4.16,0.99,0.69,2.6518,1.3,wheat/winter wheat,3,3666.3,0,4.2,0,3.09,4.16,0.99,0.69,2.6518,1.3,0.197685,0.00334187
1997-05-26,wheat/winter wheat,4,3722,0.1,2,1.1,1.49,3.1,0.99,0.7,2.6785,1.3,wheat/winter wheat,4,3722,0.1,2,1.1,1.49,3.1,0.99,0.7,2.6785,1.3,0.195313,0.00330614
1997-05-27,wheat/winter wheat,4,3767.2,3,0,1.2,0,1.25,1,0.71,2.7002,1.3,wheat/winter wheat,4,3767.2,3,0,1.2,0,1.25,1,0.71,2.7002,1.3,0.206053,0.00334919
1997-05-28,wheat/winter wheat,4,3828,10.5,3.3,0.1,2.42,3.29,0.99,0.71,2.7164,1.3,wheat/winter wheat,4,3828,10.5,3.3,0.1,2.42,3.29,0.99,0.71,2.7164,1.3,0.202218,0.00336364
1997-05-29,wheat/winter wheat,4,3880.2,20.1,2.4,0.1,1.76,2.44,0.99,0.72,2.7363,1.3,wheat/winter wheat,4,3880.2,20.1,2.4,0.1,1.76,2.44,0.99,0.72,2.7363,1.3,0.199436,0.00338414
1997-05-30,wheat/winter wheat,4,3937.6,33.9,1.5,1.4,1.1,2.83,0.99,0.73,2.7519,1.3,wheat/winter wheat,4,3937.6,33.9,1.5,1.4,1.1,2.83,0.99,0.73,2.7519,1.3,0.19862,0.00341099
1997-05-31,wheat/winter wheat,4,4000.4,52.3,3.9,0,2.92,3.85,0.99,0.74,2.7675,1.3,wheat/winter wheat,4,4000.4,52.3,3.9,0,2.92,3.85,0.99,0.74,2.7675,1.3,0.194042,0.00341301
1997-06-01,wheat/winter wheat,4,4051.5,70.7,2.1,0.3,1.57,2.36,0.99,0.75,2.7829,1.3,wheat/winter wheat,4,4051.5,70.7,2.1,0.3,1.57,2.36,0.99,0.75,2.7829,1.3,0.1916,0.00337242
1997-06-02,wheat/winter wheat,4,4135.3,107.5,5.6,0,4.18,5.48,0.99,0.75,2.7939,1.3,wheat/winter wheat,4,4135.3,107.5,5.6,0,4.18,5.48,0.99,0.75,2.7939,1.3,0.185097,0.00335548
1997-06-03,wheat/winter wheat,4,4212.7,147.7,4.5,0,3.38,4.4,0.98,0.76,2.8086,1.3,wheat/winter wheat,4,4212.7,147.7,4.5,0,3.38,4.4,0.98,0.76,2.8086,1.3,0.179873,0.00334777
1997-06-04,wheat/winter wheat,4,4292.1,196.6,5.1,0,3.85,5,0.98,0.77,2.8193,1.3,wheat/winter wheat,4,4292.1,196.6,5.1,0,3.85,5,0.98,0.77,2.8193,1.3,0.173954,0.00323868
1997-06-05,wheat/winter wheat,4,4381.2,260.8,4.5,0,3.39,4.37,0.98,0.78,2.8268,1.3,wheat/winter wheat,4,4381.2,260.8,4.5,0,3.39,4.37,0.98,0.78,2.8268,1.3,0.168801,0.0030632
1997-06-06,wheat/winter wheat,4,4483,343.3,4.8,1.5,3.64,6.18,0.98,0.79,2.8309,1.3,wheat/winter wheat,4,4483,343.3,4.8,1.5,3.64,6.18,0.98,0.79,2.8309,1.3,0.163941,0.00300861
1997-06-07,wheat/winter wheat,5,4596.3,437.8,6.5,0,4.92,6.33,0.95,0.79,2.8316,1.3,wheat/winter wheat,5,4596.3,437.8,6.5,0,4.92,6.33,0.95,0.79,2.8316,1.3,0.156546,0.00298577
1997-06-08,wheat/winter wheat,5,4694.9,521,6.5,0,4.92,6.32,0.97,0.79,2.8248,1.3,wheat/winter wheat,5,4694.9,521,6.5,0,4.92,6.32,0.97,0.79,2.8248,1.3,0.149247,0.00295881
1997-06-09,wheat/winter wheat,5,4762.4,579,3.3,0,2.46,3.07,0.94,0.79,2.8133,1.3,wheat/winter wheat,5,4762.4,579,3.3,0,2.46,3.07,0.94,0.79,2.8133,1.3,0.145748,0.002935
1997-06-10,wheat/winter wheat,5,4870,670.9,5.1,0,3.88,4.76,0.93,0.79,2.7977,1.3,wheat/winter wheat,5,4870,670.9,5.1,0,3.88,4.76,0.93,0.79,2.7977,1.3,0.140349,0.00282188
1997-06-11,wheat/winter wheat,5,4985.2,769.6,6.1,0,4.61,5.49,0.9,0.79,2.7786,1.3,wheat/winter wheat,5,4985.2,769.6,6.1,0,4.61,5.49,0.9,0.79,2.7786,1.3,0.134214,0.00272628
1997-06-12,wheat/winter wheat,5,5086.8,857.9,5.7,0,4.27,4.95,0.87,0.79,2.7554,1.3,wheat/winter wheat,5,5086.8,857.9,5.7,0,4.27,4.95,0.87,0.79,2.7554,1.3,0.128832,0.00267393
1997-06-13,wheat/winter wheat,5,5168.2,930,1.8,1.5,1.32,2.89,0.89,0.79,2.7275,1.3,wheat/winter wheat,5,5168.2,930,1.8,1.5,1.32,2.89,0.89,0.79,2.7275,1.3,0.140387,0.00271215
1997-06-14,wheat/winter wheat,5,5252.3,1004.9,1.7,1.5,1.25,3.05,0.97,0.79,2.6956,1.3,wheat/winter wheat,5,5252.3,1004.9,1.7,1.5,1.25,3.05,0.97,0.79,2.6956,1.3,0.147017,0.00274671
1997-06-15,wheat/winter wheat,5,5331.8,1076.2,2.5,0.3,1.87,2.72,0.96,0.79,2.6605,1.3,wheat/winter wheat,5,5331.8,1076.2,2.5,0.3,1.87,2.72,0.96,0.79,2.6605,1.3,0.144289,0.00275492
1997-06-16,wheat/winter wheat,5,5416,1151.7,3.5,0,2.57,3.36,0.95,0.79,2.6235,1.3,wheat/winter wheat,5,5416,1151.7,3.5,0,2.57,3.36,0.95,0.79,2.6235,1.3,0.1405,0.0027579
1997-06-17,wheat/winter wheat,5,5521.8,1245.3,4.8,0,3.47,4.55,0.95,0.79,2.5857,1.3,wheat/winter wheat,5,5521.8,1245.3,4.8,0,3.47,4.55,0.95,0.79,2.5857,1.3,0.135402,0.00273626
1997-06-18,wheat/winter wheat,5,5606.8,1321.6,3.3,0,2.39,3.15,0.95,0.79,2.5468,1.3,wheat/winter wheat,5,5606.8,1321.6,3.3,0,2.39,3.15,0.95,0.79,2.5468,1.3,0.1319,0.00271472
1997-06-19,wheat/winter wheat,5,5709.2,1412.8,4.5,0,3.2,4.23,0.94,0.79,2.5072,1.3,wheat/winter wheat,5,5709.2,1412.8,4.5,0,3.2,4.23,0.94,0.79,2.5072,1.3,0.127227,0.00269037
1997-06-20,wheat/winter wheat,5,5772,1471.1,0.4,1.4,0.26,1.75,0.99,0.79,2.4661,1.3,wheat/winter wheat,5,5772,1471.1,0.4,1.4,0.26,1.75,0.99,0.79,2.4661,1.3,0.129228,0.00271752
1997-06-21,wheat/winter wheat,5,5834.5,1529.3,1.8,0,1.27,1.69,0.93,0.79,2.424,1.3,wheat/winter wheat,5,5834.5,1529.3,1.8,0,1.27,1.69,0.93,0.79,2.424,1.3,0.127374,0.00271773
1997-06-22,wheat/winter wheat,5,5895,1586.2,1,1.4,0.66,2.24,0.96,0.79,2.3808,1.3,wheat/winter wheat,5,5895,1586.2,1,1.4,0.66,2.24,0.96,0.79,2.3808,1.3,0.140959,0.00251367
1997-06-23,wheat/winter wheat,5,5979.3,1663.1,1.8,1.4,1.26,3.06,0.96,0.79,2.3358,1.3,wheat/winter wheat,5,5979.3,1663.1,1.8,1.4,1.26,3.06,0.96,0.79,2.3358,1.3,0.142247,0.00253413
1997-06-24,wheat/winter wheat,5,6051.3,1729.8,1.1,1.3,0.74,2.36,0.97,0.79,2.2897,1.3,wheat/winter wheat,5,6051.3,1729.8,1.1,1.3,0.74,2.36,0.97,0.79,2.2897,1.3,0.142054,0.00257074
1997-06-25,wheat/winter wheat,5,6122.5,1795.9,2.6,0,1.78,2.42,0.92,0.79,2.2431,1.3,wheat/winter wheat,5,6122.5,1795.9,2.6,0,1.78,2.42,0.92,0.79,2.2431,1.3,0.139324,0.0025719
